series_id                     	seasonal	sector_code	industry_code	measure_code	duration_code	base_year	type_code	area_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
IPUAN11321_L200000000         	U	A	N11321_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN11321_L201000000         	U	A	N11321_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN11321_W010000000         	U	A	N11321_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN11321_W011000000         	U	A	N11321_	W01	1	-	R	000000	Annual percent change of employment for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN11321_W200000000         	U	A	N11321_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN11321_W201000000         	U	A	N11321_	W20	1	-	R	000000	Annual percent change of employment for NAICS 11321, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN1132__L010000000         	U	A	N1132__	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN1132__L011000000         	U	A	N1132__	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN1132__L200000000         	U	A	N1132__	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN1132__L201000000         	U	A	N1132__	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN1132__W010000000         	U	A	N1132__	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN1132__W011000000         	U	A	N1132__	W01	1	-	R	000000	Annual percent change of employment for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN1132__W200000000         	U	A	N1132__	W20	0	-	E	000000	Annual employment (thousands) for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1987	A01	2019	A01
IPUAN1132__W201000000         	U	A	N1132__	W20	1	-	R	000000	Annual percent change of employment for NAICS 1132, forest nurseries and gathering of forest products, U.S. total		1988	A01	2019	A01
IPUAN113310L010000000         	U	A	N113310	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 113310, logging, U.S. total		1987	A01	2019	A01
IPUAN113310L011000000         	U	A	N113310	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 113310, logging, U.S. total		1988	A01	2019	A01
IPUAN113310L200000000         	U	A	N113310	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 113310, logging, U.S. total		1987	A01	2019	A01
IPUAN113310L201000000         	U	A	N113310	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 113310, logging, U.S. total		1988	A01	2019	A01
IPUAN113310W010000000         	U	A	N113310	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 113310, logging, U.S. total		1987	A01	2019	A01
IPUAN113310W011000000         	U	A	N113310	W01	1	-	R	000000	Annual percent change of employment for NAICS 113310, logging, U.S. total		1988	A01	2019	A01
IPUAN113310W200000000         	U	A	N113310	W20	0	-	E	000000	Annual employment (thousands) for NAICS 113310, logging, U.S. total		1987	A01	2019	A01
IPUAN113310W201000000         	U	A	N113310	W20	1	-	R	000000	Annual percent change of employment for NAICS 113310, logging, U.S. total		1988	A01	2019	A01
IPUAN11331_L010000000         	U	A	N11331_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 11331, logging, U.S. total		1987	A01	2019	A01
IPUAN11331_L011000000         	U	A	N11331_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 11331, logging, U.S. total		1988	A01	2019	A01
IPUAN11331_L200000000         	U	A	N11331_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 11331, logging, U.S. total		1987	A01	2019	A01
IPUAN11331_L201000000         	U	A	N11331_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 11331, logging, U.S. total		1988	A01	2019	A01
IPUAN11331_W010000000         	U	A	N11331_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 11331, logging, U.S. total		1987	A01	2019	A01
IPUAN11331_W011000000         	U	A	N11331_	W01	1	-	R	000000	Annual percent change of employment for NAICS 11331, logging, U.S. total		1988	A01	2019	A01
IPUAN11331_W200000000         	U	A	N11331_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 11331, logging, U.S. total		1987	A01	2019	A01
IPUAN11331_W201000000         	U	A	N11331_	W20	1	-	R	000000	Annual percent change of employment for NAICS 11331, logging, U.S. total		1988	A01	2019	A01
IPUAN1133__L010000000         	U	A	N1133__	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 1133, logging, U.S. total		1987	A01	2019	A01
IPUAN1133__L011000000         	U	A	N1133__	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 1133, logging, U.S. total		1988	A01	2019	A01
IPUAN1133__L200000000         	U	A	N1133__	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 1133, logging, U.S. total		1987	A01	2019	A01
IPUAN1133__L201000000         	U	A	N1133__	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 1133, logging, U.S. total		1988	A01	2019	A01
IPUAN1133__W010000000         	U	A	N1133__	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 1133, logging, U.S. total		1987	A01	2019	A01
IPUAN1133__W011000000         	U	A	N1133__	W01	1	-	R	000000	Annual percent change of employment for NAICS 1133, logging, U.S. total		1988	A01	2019	A01
IPUAN1133__W200000000         	U	A	N1133__	W20	0	-	E	000000	Annual employment (thousands) for NAICS 1133, logging, U.S. total		1987	A01	2019	A01
IPUAN1133__W201000000         	U	A	N1133__	W20	1	-	R	000000	Annual percent change of employment for NAICS 1133, logging, U.S. total		1988	A01	2019	A01
IPUAN113___L010000000         	U	A	N113___	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 113, forestry and logging, U.S. total		1987	A01	2019	A01
IPUAN113___L011000000         	U	A	N113___	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 113, forestry and logging, U.S. total		1988	A01	2019	A01
IPUAN113___L200000000         	U	A	N113___	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 113, forestry and logging, U.S. total		1987	A01	2019	A01
IPUAN113___L201000000         	U	A	N113___	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 113, forestry and logging, U.S. total		1988	A01	2019	A01
IPUAN113___W010000000         	U	A	N113___	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 113, forestry and logging, U.S. total		1987	A01	2019	A01
IPUAN113___W011000000         	U	A	N113___	W01	1	-	R	000000	Annual percent change of employment for NAICS 113, forestry and logging, U.S. total		1988	A01	2019	A01
IPUAN113___W200000000         	U	A	N113___	W20	0	-	E	000000	Annual employment (thousands) for NAICS 113, forestry and logging, U.S. total		1987	A01	2019	A01
IPUAN113___W201000000         	U	A	N113___	W20	1	-	R	000000	Annual percent change of employment for NAICS 113, forestry and logging, U.S. total		1988	A01	2019	A01
IPUAN11411_L010000000         	U	A	N11411_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 11411, fishing, U.S. total		1987	A01	2019	A01
IPUAN11411_L011000000         	U	A	N11411_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 11411, fishing, U.S. total		1988	A01	2019	A01
IPUAN11411_L200000000         	U	A	N11411_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 11411, fishing, U.S. total		1987	A01	2019	A01
IPUAN11411_L201000000         	U	A	N11411_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 11411, fishing, U.S. total		1988	A01	2019	A01
IPUAN11411_W010000000         	U	A	N11411_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 11411, fishing, U.S. total		1987	A01	2019	A01
IPUAN11411_W011000000         	U	A	N11411_	W01	1	-	R	000000	Annual percent change of employment for NAICS 11411, fishing, U.S. total		1988	A01	2019	A01
IPUAN11411_W200000000         	U	A	N11411_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 11411, fishing, U.S. total		1987	A01	2019	A01
IPUAN11411_W201000000         	U	A	N11411_	W20	1	-	R	000000	Annual percent change of employment for NAICS 11411, fishing, U.S. total		1988	A01	2019	A01
IPUAN1141__L010000000         	U	A	N1141__	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 1141, fishing, U.S. total		1987	A01	2019	A01
IPUAN1141__L011000000         	U	A	N1141__	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 1141, fishing, U.S. total		1988	A01	2019	A01
IPUAN1141__L200000000         	U	A	N1141__	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 1141, fishing, U.S. total		1987	A01	2019	A01
IPUAN1141__L201000000         	U	A	N1141__	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 1141, fishing, U.S. total		1988	A01	2019	A01
IPUAN1141__W010000000         	U	A	N1141__	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 1141, fishing, U.S. total		1987	A01	2019	A01
IPUAN1141__W011000000         	U	A	N1141__	W01	1	-	R	000000	Annual percent change of employment for NAICS 1141, fishing, U.S. total		1988	A01	2019	A01
IPUAN1141__W200000000         	U	A	N1141__	W20	0	-	E	000000	Annual employment (thousands) for NAICS 1141, fishing, U.S. total		1987	A01	2019	A01
IPUAN1141__W201000000         	U	A	N1141__	W20	1	-	R	000000	Annual percent change of employment for NAICS 1141, fishing, U.S. total		1988	A01	2019	A01
IPUAN114210L010000000         	U	A	N114210	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 114210, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114210L011000000         	U	A	N114210	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 114210, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114210L200000000         	U	A	N114210	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 114210, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114210L201000000         	U	A	N114210	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 114210, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114210W010000000         	U	A	N114210	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 114210, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114210W011000000         	U	A	N114210	W01	1	-	R	000000	Annual percent change of employment for NAICS 114210, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114210W200000000         	U	A	N114210	W20	0	-	E	000000	Annual employment (thousands) for NAICS 114210, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114210W201000000         	U	A	N114210	W20	1	-	R	000000	Annual percent change of employment for NAICS 114210, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN11421_L010000000         	U	A	N11421_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 11421, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN11421_L011000000         	U	A	N11421_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 11421, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN11421_L200000000         	U	A	N11421_	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 11421, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN11421_L201000000         	U	A	N11421_	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 11421, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN11421_W010000000         	U	A	N11421_	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 11421, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN11421_W011000000         	U	A	N11421_	W01	1	-	R	000000	Annual percent change of employment for NAICS 11421, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN11421_W200000000         	U	A	N11421_	W20	0	-	E	000000	Annual employment (thousands) for NAICS 11421, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN11421_W201000000         	U	A	N11421_	W20	1	-	R	000000	Annual percent change of employment for NAICS 11421, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN1142__L010000000         	U	A	N1142__	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 1142, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN1142__L011000000         	U	A	N1142__	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 1142, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN1142__L200000000         	U	A	N1142__	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 1142, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN1142__L201000000         	U	A	N1142__	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 1142, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN1142__W010000000         	U	A	N1142__	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 1142, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN1142__W011000000         	U	A	N1142__	W01	1	-	R	000000	Annual percent change of employment for NAICS 1142, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN1142__W200000000         	U	A	N1142__	W20	0	-	E	000000	Annual employment (thousands) for NAICS 1142, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN1142__W201000000         	U	A	N1142__	W20	1	-	R	000000	Annual percent change of employment for NAICS 1142, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114___L010000000         	U	A	N114___	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 114, fishing, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114___L011000000         	U	A	N114___	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 114, fishing, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114___L200000000         	U	A	N114___	L20	0	-	H	000000	Annual hours worked (millions) for NAICS 114, fishing, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114___L201000000         	U	A	N114___	L20	1	-	R	000000	Annual percent change of hours worked for NAICS 114, fishing, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114___W010000000         	U	A	N114___	W01	0	2007	I	000000	Annual index of employment (2007=100) for NAICS 114, fishing, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114___W011000000         	U	A	N114___	W01	1	-	R	000000	Annual percent change of employment for NAICS 114, fishing, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN114___W200000000         	U	A	N114___	W20	0	-	E	000000	Annual employment (thousands) for NAICS 114, fishing, hunting and trapping, U.S. total		1987	A01	2019	A01
IPUAN114___W201000000         	U	A	N114___	W20	1	-	R	000000	Annual percent change of employment for NAICS 114, fishing, hunting and trapping, U.S. total		1988	A01	2019	A01
IPUAN11511_L010000000         	U	A	N11511_	L01	0	2007	I	000000	Annual index of hours worked (2007=100) for NAICS 11511, support activities for crop production, U.S. total		1987	A01	2019	A01
IPUAN11511_L011000000         	U	A	N11511_	L01	1	-	R	000000	Annual percent change of hours worked for NAICS 11511, support activities for crop production, U.S. total		1988	A01	2019	A01
