O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
13-1023.00	1.B.1.e	Enterprising	OI	7	3/2002	Legacy Analyst
13-1023.00	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
13-1023.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1023.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1023.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1031.01	1.B.1.a	Realistic	OI	2	3/2002	Legacy Analyst
13-1031.01	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-1031.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1031.01	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
13-1031.01	1.B.1.e	Enterprising	OI	4	3/2002	Legacy Analyst
13-1031.01	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
13-1031.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1031.01	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1031.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1031.02	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-1031.02	1.B.1.b	Investigative	OI	4.66	3/2002	Legacy Analyst
13-1031.02	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1031.02	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
13-1031.02	1.B.1.e	Enterprising	OI	6.66	3/2002	Legacy Analyst
13-1031.02	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-1031.02	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1031.02	1.B.1.h	Second Interest High-Point	IH	2	3/2002	Legacy Analyst
13-1031.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1032.00	1.B.1.a	Realistic	OI	5.33	3/2002	Legacy Analyst
13-1032.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-1032.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-1032.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
13-1032.00	1.B.1.e	Enterprising	OI	4.33	3/2002	Legacy Analyst
13-1032.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
13-1032.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1032.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
13-1032.00	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1041.01	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
13-1041.01	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
13-1041.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1041.01	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
13-1041.01	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
13-1041.01	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
13-1041.01	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
13-1041.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.01	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
13-1041.02	1.B.1.a	Realistic	OI	3.66	3/2002	Legacy Analyst
13-1041.02	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
13-1041.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-1041.02	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-1041.02	1.B.1.e	Enterprising	OI	4	3/2002	Legacy Analyst
13-1041.02	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
13-1041.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.02	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1041.02	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
13-1041.03	1.B.1.a	Realistic	OI	2	3/2002	Legacy Analyst
13-1041.03	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
13-1041.03	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-1041.03	1.B.1.d	Social	OI	5.66	3/2002	Legacy Analyst
13-1041.03	1.B.1.e	Enterprising	OI	5.66	3/2002	Legacy Analyst
13-1041.03	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-1041.03	1.B.1.g	First Interest High-Point	IH	4	3/2002	Legacy Analyst
13-1041.03	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1041.03	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.04	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-1041.04	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
13-1041.04	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1041.04	1.B.1.d	Social	OI	4.33	3/2002	Legacy Analyst
13-1041.04	1.B.1.e	Enterprising	OI	6	3/2002	Legacy Analyst
13-1041.04	1.B.1.f	Conventional	OI	4.66	3/2002	Legacy Analyst
13-1041.04	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1041.04	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.04	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
13-1041.05	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
13-1041.05	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-1041.05	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1041.05	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
13-1041.05	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
13-1041.05	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
13-1041.05	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
13-1041.05	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.05	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1041.06	1.B.1.a	Realistic	OI	4.33	3/2002	Legacy Analyst
13-1041.06	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
13-1041.06	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1041.06	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-1041.06	1.B.1.e	Enterprising	OI	3.66	3/2002	Legacy Analyst
13-1041.06	1.B.1.f	Conventional	OI	4.66	3/2002	Legacy Analyst
13-1041.06	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
13-1041.06	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1041.06	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
13-1051.00	1.B.1.a	Realistic	OI	3.33	3/2002	Legacy Analyst
13-1051.00	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
13-1051.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1051.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
13-1051.00	1.B.1.e	Enterprising	OI	5.33	3/2002	Legacy Analyst
13-1051.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
13-1051.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1051.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1051.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1071.01	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-1071.01	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
13-1071.01	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-1071.01	1.B.1.d	Social	OI	6	3/2002	Legacy Analyst
13-1071.01	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
13-1071.01	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-1071.01	1.B.1.g	First Interest High-Point	IH	4	3/2002	Legacy Analyst
13-1071.01	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1071.01	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1071.02	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-1071.02	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
13-1071.02	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
13-1071.02	1.B.1.d	Social	OI	5.66	3/2002	Legacy Analyst
13-1071.02	1.B.1.e	Enterprising	OI	6.66	3/2002	Legacy Analyst
13-1071.02	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
13-1071.02	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1071.02	1.B.1.h	Second Interest High-Point	IH	4	3/2002	Legacy Analyst
13-1071.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-1072.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-1072.00	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
13-1072.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1072.00	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
13-1072.00	1.B.1.e	Enterprising	OI	4.33	3/2002	Legacy Analyst
13-1072.00	1.B.1.f	Conventional	OI	5.66	3/2002	Legacy Analyst
13-1072.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
13-1072.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1072.00	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1073.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-1073.00	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
13-1073.00	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
13-1073.00	1.B.1.d	Social	OI	6.33	3/2002	Legacy Analyst
13-1073.00	1.B.1.e	Enterprising	OI	5.66	3/2002	Legacy Analyst
13-1073.00	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-1073.00	1.B.1.g	First Interest High-Point	IH	4	3/2002	Legacy Analyst
13-1073.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1073.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1111.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
13-1111.00	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
13-1111.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-1111.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
13-1111.00	1.B.1.e	Enterprising	OI	6	3/2002	Legacy Analyst
13-1111.00	1.B.1.f	Conventional	OI	6	3/2002	Legacy Analyst
13-1111.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1111.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1111.00	1.B.1.i	Third Interest High-Point	IH	2	3/2002	Legacy Analyst
13-1121.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
13-1121.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
13-1121.00	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
13-1121.00	1.B.1.d	Social	OI	4	3/2002	Legacy Analyst
13-1121.00	1.B.1.e	Enterprising	OI	6	3/2002	Legacy Analyst
13-1121.00	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
13-1121.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-1121.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-1121.00	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
13-2011.01	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-2011.01	1.B.1.b	Investigative	OI	3.66	3/2002	Legacy Analyst
13-2011.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2011.01	1.B.1.d	Social	OI	2.66	3/2002	Legacy Analyst
13-2011.01	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
13-2011.01	1.B.1.f	Conventional	OI	7	3/2002	Legacy Analyst
13-2011.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2011.01	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2011.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2011.02	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
13-2011.02	1.B.1.b	Investigative	OI	4	3/2002	Legacy Analyst
13-2011.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2011.02	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-2011.02	1.B.1.e	Enterprising	OI	5.66	3/2002	Legacy Analyst
13-2011.02	1.B.1.f	Conventional	OI	7	3/2002	Legacy Analyst
13-2011.02	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2011.02	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2011.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2021.01	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
13-2021.01	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
13-2021.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2021.01	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
13-2021.01	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
13-2021.01	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
13-2021.01	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2021.01	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2021.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2021.02	1.B.1.a	Realistic	OI	4.33	3/2002	Legacy Analyst
13-2021.02	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2021.02	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
13-2021.02	1.B.1.d	Social	OI	4.33	3/2002	Legacy Analyst
13-2021.02	1.B.1.e	Enterprising	OI	6.33	3/2002	Legacy Analyst
13-2021.02	1.B.1.f	Conventional	OI	4.66	3/2002	Legacy Analyst
13-2021.02	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2021.02	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2021.02	1.B.1.i	Third Interest High-Point	IH	4	3/2002	Legacy Analyst
13-2031.00	1.B.1.a	Realistic	OI	3.66	3/2002	Legacy Analyst
13-2031.00	1.B.1.b	Investigative	OI	3	3/2002	Legacy Analyst
13-2031.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-2031.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-2031.00	1.B.1.e	Enterprising	OI	5.66	3/2002	Legacy Analyst
13-2031.00	1.B.1.f	Conventional	OI	6.66	3/2002	Legacy Analyst
13-2031.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2031.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2031.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2041.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-2041.00	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
13-2041.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2041.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-2041.00	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
13-2041.00	1.B.1.f	Conventional	OI	7	3/2002	Legacy Analyst
13-2041.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2041.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2041.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2051.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-2051.00	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
13-2051.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-2051.00	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
13-2051.00	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
13-2051.00	1.B.1.f	Conventional	OI	5	3/2002	Legacy Analyst
13-2051.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
13-2051.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2051.00	1.B.1.i	Third Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2052.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-2052.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2052.00	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
13-2052.00	1.B.1.d	Social	OI	6.33	3/2002	Legacy Analyst
13-2052.00	1.B.1.e	Enterprising	OI	4.66	3/2002	Legacy Analyst
13-2052.00	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-2052.00	1.B.1.g	First Interest High-Point	IH	4	3/2002	Legacy Analyst
13-2052.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2052.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2053.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-2053.00	1.B.1.b	Investigative	OI	4	3/2002	Legacy Analyst
13-2053.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
13-2053.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-2053.00	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
13-2053.00	1.B.1.f	Conventional	OI	7	3/2002	Legacy Analyst
13-2053.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2053.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2053.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2061.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-2061.00	1.B.1.b	Investigative	OI	3.66	3/2002	Legacy Analyst
13-2061.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-2061.00	1.B.1.d	Social	OI	5	3/2002	Legacy Analyst
13-2061.00	1.B.1.e	Enterprising	OI	6.33	3/2002	Legacy Analyst
13-2061.00	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
13-2061.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2061.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2061.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2071.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-2071.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2071.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-2071.00	1.B.1.d	Social	OI	5.33	3/2002	Legacy Analyst
13-2071.00	1.B.1.e	Enterprising	OI	6.66	3/2002	Legacy Analyst
13-2071.00	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
13-2071.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2071.00	1.B.1.h	Second Interest High-Point	IH	4	3/2002	Legacy Analyst
13-2071.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2072.00	1.B.1.a	Realistic	OI	2.33	3/2002	Legacy Analyst
13-2072.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2072.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
13-2072.00	1.B.1.d	Social	OI	5.33	3/2002	Legacy Analyst
13-2072.00	1.B.1.e	Enterprising	OI	6.66	3/2002	Legacy Analyst
13-2072.00	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
13-2072.00	1.B.1.g	First Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2072.00	1.B.1.h	Second Interest High-Point	IH	4	3/2002	Legacy Analyst
13-2072.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2081.00	1.B.1.a	Realistic	OI	2.66	3/2002	Legacy Analyst
13-2081.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2081.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2081.00	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
13-2081.00	1.B.1.e	Enterprising	OI	5.33	3/2002	Legacy Analyst
13-2081.00	1.B.1.f	Conventional	OI	6.33	3/2002	Legacy Analyst
13-2081.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2081.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2081.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
13-2082.00	1.B.1.a	Realistic	OI	3	3/2002	Legacy Analyst
13-2082.00	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
13-2082.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
13-2082.00	1.B.1.d	Social	OI	3	3/2002	Legacy Analyst
13-2082.00	1.B.1.e	Enterprising	OI	5	3/2002	Legacy Analyst
13-2082.00	1.B.1.f	Conventional	OI	7	3/2002	Legacy Analyst
13-2082.00	1.B.1.g	First Interest High-Point	IH	6	3/2002	Legacy Analyst
13-2082.00	1.B.1.h	Second Interest High-Point	IH	5	3/2002	Legacy Analyst
13-2082.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
15-1021.00	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
15-1021.00	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
15-1021.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1021.00	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
15-1021.00	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
15-1021.00	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
15-1021.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1021.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1021.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1031.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
15-1031.00	1.B.1.b	Investigative	OI	6.33	3/2002	Legacy Analyst
15-1031.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1031.00	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
15-1031.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
15-1031.00	1.B.1.f	Conventional	OI	5	3/2002	Legacy Analyst
15-1031.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1031.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1031.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1032.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
15-1032.00	1.B.1.b	Investigative	OI	6.33	3/2002	Legacy Analyst
15-1032.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1032.00	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
15-1032.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
15-1032.00	1.B.1.f	Conventional	OI	5	3/2002	Legacy Analyst
15-1032.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1032.00	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1032.00	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1041.00	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
15-1041.00	1.B.1.b	Investigative	OI	5.33	3/2002	Legacy Analyst
15-1041.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1041.00	1.B.1.d	Social	OI	3.66	3/2002	Legacy Analyst
15-1041.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
15-1041.00	1.B.1.f	Conventional	OI	5.33	3/2002	Legacy Analyst
15-1041.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1041.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1041.00	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1051.00	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
15-1051.00	1.B.1.b	Investigative	OI	5.66	3/2002	Legacy Analyst
15-1051.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1051.00	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
15-1051.00	1.B.1.e	Enterprising	OI	3.33	3/2002	Legacy Analyst
15-1051.00	1.B.1.f	Conventional	OI	5	3/2002	Legacy Analyst
15-1051.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1051.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1051.00	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1061.00	1.B.1.a	Realistic	OI	4	3/2002	Legacy Analyst
15-1061.00	1.B.1.b	Investigative	OI	5.66	3/2002	Legacy Analyst
15-1061.00	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1061.00	1.B.1.d	Social	OI	3.33	3/2002	Legacy Analyst
15-1061.00	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
15-1061.00	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
15-1061.00	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1061.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
15-1061.00	1.B.1.i	Third Interest High-Point	IH	1	3/2002	Legacy Analyst
15-1071.01	1.B.1.a	Realistic	OI	4.66	3/2002	Legacy Analyst
15-1071.01	1.B.1.b	Investigative	OI	6	3/2002	Legacy Analyst
15-1071.01	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
15-1071.01	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
15-1071.01	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
15-1071.01	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
15-1071.01	1.B.1.g	First Interest High-Point	IH	2	3/2002	Legacy Analyst
15-1071.01	1.B.1.h	Second Interest High-Point	IH	1	3/2002	Legacy Analyst
