O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
11-9041.00	1.C.7.b	Analytical Thinking	IM	4.35	19	.26	3.79	4.9	N	7/2004	Incumbent
11-9051.00	1.C.1.a	Achievement/Effort	IM	3.66	59	.14	3.37	3.94	N	7/2004	Incumbent
11-9051.00	1.C.1.b	Persistence	IM	3.67	59	.17	3.33	4.01	N	7/2004	Incumbent
11-9051.00	1.C.1.c	Initiative	IM	4.16	60	.13	3.9	4.41	N	7/2004	Incumbent
11-9051.00	1.C.2.b	Leadership	IM	4.37	60	.15	4.06	4.67	N	7/2004	Incumbent
11-9051.00	1.C.3.a	Cooperation	IM	4.13	60	.18	3.78	4.48	N	7/2004	Incumbent
11-9051.00	1.C.3.b	Concern for Others	IM	4.06	60	.16	3.74	4.38	N	7/2004	Incumbent
11-9051.00	1.C.3.c	Social Orientation	IM	3.69	60	.22	3.26	4.12	N	7/2004	Incumbent
11-9051.00	1.C.4.a	Self Control	IM	4.31	60	.15	4	4.61	N	7/2004	Incumbent
11-9051.00	1.C.4.b	Stress Tolerance	IM	4.19	60	.19	3.81	4.58	N	7/2004	Incumbent
11-9051.00	1.C.4.c	Adaptability/Flexibility	IM	4.2	60	.14	3.92	4.47	N	7/2004	Incumbent
11-9051.00	1.C.5.a	Dependability	IM	4.4	60	.15	4.1	4.7	N	7/2004	Incumbent
11-9051.00	1.C.5.b	Attention to Detail	IM	4.37	60	.17	4.02	4.72	N	7/2004	Incumbent
11-9051.00	1.C.5.c	Integrity	IM	4.01	60	.23	3.54	4.47	N	7/2004	Incumbent
11-9051.00	1.C.6	Independence	IM	4.03	60	.16	3.71	4.34	N	7/2004	Incumbent
11-9051.00	1.C.7.a	Innovation	IM	3.45	60	.15	3.16	3.74	N	7/2004	Incumbent
11-9051.00	1.C.7.b	Analytical Thinking	IM	3.82	60	.17	3.49	4.16	N	7/2004	Incumbent
11-9061.00	1.C.1.a	Achievement/Effort	IM	3.97	90	.12	3.73	4.2	N	12/2004	Incumbent
11-9061.00	1.C.1.b	Persistence	IM	3.92	90	.12	3.69	4.16	N	12/2004	Incumbent
11-9061.00	1.C.1.c	Initiative	IM	4.16	90	.09	3.97	4.35	N	12/2004	Incumbent
11-9061.00	1.C.2.b	Leadership	IM	4.15	90	.11	3.94	4.36	N	12/2004	Incumbent
11-9061.00	1.C.3.a	Cooperation	IM	4.58	88	.09	4.4	4.76	N	12/2004	Incumbent
11-9061.00	1.C.3.b	Concern for Others	IM	4.75	89	.07	4.61	4.89	N	12/2004	Incumbent
11-9061.00	1.C.3.c	Social Orientation	IM	4.42	89	.1	4.22	4.61	N	12/2004	Incumbent
11-9061.00	1.C.4.a	Self Control	IM	4.63	89	.08	4.46	4.79	N	12/2004	Incumbent
11-9061.00	1.C.4.b	Stress Tolerance	IM	4.56	89	.09	4.38	4.74	N	12/2004	Incumbent
11-9061.00	1.C.4.c	Adaptability/Flexibility	IM	4.39	89	.1	4.2	4.59	N	12/2004	Incumbent
11-9061.00	1.C.5.a	Dependability	IM	4.7	89	.07	4.57	4.83	N	12/2004	Incumbent
11-9061.00	1.C.5.b	Attention to Detail	IM	4.87	89	.05	4.78	4.96	N	12/2004	Incumbent
11-9061.00	1.C.5.c	Integrity	IM	4.79	89	.06	4.67	4.92	N	12/2004	Incumbent
11-9061.00	1.C.6	Independence	IM	3.94	89	.11	3.72	4.16	N	12/2004	Incumbent
11-9061.00	1.C.7.a	Innovation	IM	3.92	89	.11	3.69	4.14	N	12/2004	Incumbent
11-9061.00	1.C.7.b	Analytical Thinking	IM	3.83	88	.12	3.58	4.08	N	12/2004	Incumbent
11-9081.00	1.C.1.a	Achievement/Effort	IM	3.97	20	.36	3.23	4.72	N	7/2004	Incumbent
11-9081.00	1.C.1.b	Persistence	IM	3.86	20	.39	3.05	4.68	N	7/2004	Incumbent
11-9081.00	1.C.1.c	Initiative	IM	4.13	20	.27	3.55	4.7	N	7/2004	Incumbent
11-9081.00	1.C.2.b	Leadership	IM	4.28	20	.25	3.76	4.8	N	7/2004	Incumbent
11-9081.00	1.C.3.a	Cooperation	IM	4.86	20	.07	4.71	5	N	7/2004	Incumbent
11-9081.00	1.C.3.b	Concern for Others	IM	4.62	20	.17	4.28	4.97	N	7/2004	Incumbent
11-9081.00	1.C.3.c	Social Orientation	IM	4.74	20	.12	4.48	4.99	N	7/2004	Incumbent
11-9081.00	1.C.4.a	Self Control	IM	4.79	20	.14	4.51	5	N	7/2004	Incumbent
11-9081.00	1.C.4.b	Stress Tolerance	IM	4.45	20	.28	3.87	5	N	7/2004	Incumbent
11-9081.00	1.C.4.c	Adaptability/Flexibility	IM	4.38	20	.26	3.83	4.93	N	7/2004	Incumbent
11-9081.00	1.C.5.a	Dependability	IM	4.43	20	.16	4.1	4.77	N	7/2004	Incumbent
11-9081.00	1.C.5.b	Attention to Detail	IM	4.53	20	.18	4.16	4.89	N	7/2004	Incumbent
11-9081.00	1.C.5.c	Integrity	IM	4.41	20	.24	3.9	4.92	N	7/2004	Incumbent
11-9081.00	1.C.6	Independence	IM	4.48	20	.2	4.05	4.9	N	7/2004	Incumbent
11-9081.00	1.C.7.a	Innovation	IM	3.94	20	.41	3.07	4.81	N	7/2004	Incumbent
11-9081.00	1.C.7.b	Analytical Thinking	IM	4.25	20	.4	3.41	5	N	7/2004	Incumbent
11-9111.00	1.C.1.a	Achievement/Effort	IM	4.29	13	.25	3.75	4.84	N	3/2003	Incumbent
11-9111.00	1.C.1.b	Persistence	IM	4.31	13	.25	3.77	4.85	N	3/2003	Incumbent
11-9111.00	1.C.1.c	Initiative	IM	4.36	13	.25	3.82	4.9	N	3/2003	Incumbent
11-9111.00	1.C.2.b	Leadership	IM	4.91	13	.08	4.74	5	N	3/2003	Incumbent
11-9111.00	1.C.3.a	Cooperation	IM	4.58	13	.16	4.23	4.93	N	3/2003	Incumbent
11-9111.00	1.C.3.b	Concern for Others	IM	4.56	13	.16	4.21	4.92	N	3/2003	Incumbent
11-9111.00	1.C.3.c	Social Orientation	IM	4.38	13	.3	3.71	5	N	3/2003	Incumbent
11-9111.00	1.C.4.a	Self Control	IM	4.56	12	.25	4.01	5	N	3/2003	Incumbent
11-9111.00	1.C.4.b	Stress Tolerance	IM	4.32	14	.38	3.49	5	N	3/2003	Incumbent
11-9111.00	1.C.4.c	Adaptability/Flexibility	IM	4.59	14	.16	4.24	4.93	N	3/2003	Incumbent
11-9111.00	1.C.5.a	Dependability	IM	4.84	14	.15	4.5	5	N	3/2003	Incumbent
11-9111.00	1.C.5.b	Attention to Detail	IM	4.95	13	.04	4.86	5	N	3/2003	Incumbent
11-9111.00	1.C.5.c	Integrity	IM	4.75	14	.13	4.47	5	N	3/2003	Incumbent
11-9111.00	1.C.6	Independence	IM	4.38	14	.16	4.03	4.72	N	3/2003	Incumbent
11-9111.00	1.C.7.a	Innovation	IM	4.26	14	.13	3.97	4.54	N	3/2003	Incumbent
11-9111.00	1.C.7.b	Analytical Thinking	IM	4.19	14	.16	3.85	4.52	N	3/2003	Incumbent
11-9151.00	1.C.1.a	Achievement/Effort	IM	4.07	33	.16	3.74	4.39	N	7/2004	Incumbent
11-9151.00	1.C.1.b	Persistence	IM	4.4	33	.13	4.13	4.68	N	7/2004	Incumbent
11-9151.00	1.C.1.c	Initiative	IM	4.63	33	.13	4.37	4.89	N	7/2004	Incumbent
11-9151.00	1.C.2.b	Leadership	IM	4.39	33	.22	3.94	4.83	N	7/2004	Incumbent
11-9151.00	1.C.3.a	Cooperation	IM	4.64	33	.2	4.23	5	N	7/2004	Incumbent
11-9151.00	1.C.3.b	Concern for Others	IM	4.67	33	.14	4.38	4.96	N	7/2004	Incumbent
11-9151.00	1.C.3.c	Social Orientation	IM	3.88	33	.28	3.31	4.44	N	7/2004	Incumbent
11-9151.00	1.C.4.a	Self Control	IM	4.55	33	.15	4.25	4.86	N	7/2004	Incumbent
11-9151.00	1.C.4.b	Stress Tolerance	IM	4.48	33	.19	4.09	4.87	N	7/2004	Incumbent
11-9151.00	1.C.4.c	Adaptability/Flexibility	IM	4.75	33	.12	4.5	5	N	7/2004	Incumbent
11-9151.00	1.C.5.a	Dependability	IM	4.91	33	.06	4.78	5	N	7/2004	Incumbent
11-9151.00	1.C.5.b	Attention to Detail	IM	4.4	33	.13	4.12	4.67	N	7/2004	Incumbent
11-9151.00	1.C.5.c	Integrity	IM	4.79	33	.13	4.53	5	N	7/2004	Incumbent
11-9151.00	1.C.6	Independence	IM	4.2	33	.24	3.72	4.69	N	7/2004	Incumbent
11-9151.00	1.C.7.a	Innovation	IM	3.95	33	.28	3.39	4.52	N	7/2004	Incumbent
11-9151.00	1.C.7.b	Analytical Thinking	IM	3.84	33	.24	3.35	4.33	N	7/2004	Incumbent
13-1022.00	1.C.1.a	Achievement/Effort	IM	3.79	18	.35	3.06	4.53	N	3/2003	Incumbent
13-1022.00	1.C.1.b	Persistence	IM	4.11	18	.21	3.68	4.55	N	3/2003	Incumbent
13-1022.00	1.C.1.c	Initiative	IM	3.89	18	.26	3.33	4.45	N	3/2003	Incumbent
13-1022.00	1.C.2.b	Leadership	IM	3.58	17	.22	3.11	4.05	N	3/2003	Incumbent
13-1022.00	1.C.3.a	Cooperation	IM	4.29	18	.2	3.88	4.71	N	3/2003	Incumbent
13-1022.00	1.C.3.b	Concern for Others	IM	3.61	18	.26	3.07	4.15	N	3/2003	Incumbent
13-1022.00	1.C.3.c	Social Orientation	IM	2.6	18	.49	1.57	3.62	N	3/2003	Incumbent
13-1022.00	1.C.4.a	Self Control	IM	3.77	18	.18	3.38	4.15	N	3/2003	Incumbent
13-1022.00	1.C.4.b	Stress Tolerance	IM	4.04	17	.1	3.83	4.26	N	3/2003	Incumbent
13-1022.00	1.C.4.c	Adaptability/Flexibility	IM	3.76	18	.27	3.19	4.33	N	3/2003	Incumbent
13-1022.00	1.C.5.a	Dependability	IM	4.66	18	.13	4.39	4.92	N	3/2003	Incumbent
13-1022.00	1.C.5.b	Attention to Detail	IM	4.22	18	.15	3.91	4.53	N	3/2003	Incumbent
13-1022.00	1.C.5.c	Integrity	IM	4.48	18	.22	4.03	4.94	N	3/2003	Incumbent
13-1022.00	1.C.6	Independence	IM	3.55	18	.25	3.02	4.08	N	3/2003	Incumbent
13-1022.00	1.C.7.a	Innovation	IM	3.34	18	.19	2.93	3.75	N	3/2003	Incumbent
13-1022.00	1.C.7.b	Analytical Thinking	IM	3.02	18	.3	2.38	3.66	N	3/2003	Incumbent
13-1023.00	1.C.1.a	Achievement/Effort	IM	3.84	17	.22	3.37	4.31	N	7/2004	Incumbent
13-1023.00	1.C.1.b	Persistence	IM	3.74	16	.2	3.32	4.15	N	7/2004	Incumbent
13-1023.00	1.C.1.c	Initiative	IM	4.07	17	.21	3.63	4.51	N	7/2004	Incumbent
13-1023.00	1.C.2.b	Leadership	IM	3.53	17	.33	2.84	4.22	N	7/2004	Incumbent
13-1023.00	1.C.3.a	Cooperation	IM	4.45	17	.16	4.1	4.8	N	7/2004	Incumbent
13-1023.00	1.C.3.b	Concern for Others	IM	3.9	17	.34	3.18	4.62	N	7/2004	Incumbent
13-1023.00	1.C.3.c	Social Orientation	IM	3.63	17	.29	3.02	4.23	N	7/2004	Incumbent
13-1023.00	1.C.4.a	Self Control	IM	4.23	17	.24	3.72	4.74	N	7/2004	Incumbent
13-1023.00	1.C.4.b	Stress Tolerance	IM	3.88	17	.29	3.26	4.51	N	7/2004	Incumbent
13-1023.00	1.C.4.c	Adaptability/Flexibility	IM	4.19	17	.18	3.81	4.57	N	7/2004	Incumbent
13-1023.00	1.C.5.a	Dependability	IM	4.63	17	.15	4.31	4.95	N	7/2004	Incumbent
13-1023.00	1.C.5.b	Attention to Detail	IM	4.66	17	.16	4.33	5	N	7/2004	Incumbent
13-1023.00	1.C.5.c	Integrity	IM	4.82	17	.11	4.58	5	N	7/2004	Incumbent
13-1023.00	1.C.6	Independence	IM	3.86	17	.3	3.24	4.49	N	7/2004	Incumbent
13-1023.00	1.C.7.a	Innovation	IM	3.18	17	.19	2.77	3.59	N	7/2004	Incumbent
13-1023.00	1.C.7.b	Analytical Thinking	IM	4.04	17	.28	3.46	4.63	N	7/2004	Incumbent
13-1031.02	1.C.1.a	Achievement/Effort	IM	4.03	19	.22	3.57	4.48	N	7/2004	Incumbent
13-1031.02	1.C.1.b	Persistence	IM	3.82	19	.22	3.36	4.28	N	7/2004	Incumbent
13-1031.02	1.C.1.c	Initiative	IM	3.93	19	.14	3.63	4.22	N	7/2004	Incumbent
13-1031.02	1.C.2.b	Leadership	IM	3.83	19	.16	3.49	4.18	N	7/2004	Incumbent
13-1031.02	1.C.3.a	Cooperation	IM	3.96	19	.24	3.45	4.48	N	7/2004	Incumbent
13-1031.02	1.C.3.b	Concern for Others	IM	3.76	19	.3	3.13	4.39	N	7/2004	Incumbent
13-1031.02	1.C.3.c	Social Orientation	IM	3.34	19	.3	2.7	3.98	N	7/2004	Incumbent
13-1031.02	1.C.4.a	Self Control	IM	4.21	19	.15	3.89	4.53	N	7/2004	Incumbent
13-1031.02	1.C.4.b	Stress Tolerance	IM	4.04	19	.11	3.81	4.26	N	7/2004	Incumbent
13-1031.02	1.C.4.c	Adaptability/Flexibility	IM	3.62	19	.2	3.2	4.04	N	7/2004	Incumbent
13-1031.02	1.C.5.a	Dependability	IM	4.16	18	.17	3.8	4.52	N	7/2004	Incumbent
13-1031.02	1.C.5.b	Attention to Detail	IM	4.25	19	.16	3.9	4.6	N	7/2004	Incumbent
13-1031.02	1.C.5.c	Integrity	IM	4.35	19	.23	3.86	4.83	N	7/2004	Incumbent
13-1031.02	1.C.6	Independence	IM	3.78	19	.27	3.21	4.35	N	7/2004	Incumbent
13-1031.02	1.C.7.a	Innovation	IM	3.46	18	.28	2.87	4.05	N	7/2004	Incumbent
13-1031.02	1.C.7.b	Analytical Thinking	IM	3.83	19	.18	3.46	4.2	N	7/2004	Incumbent
13-1051.00	1.C.1.a	Achievement/Effort	IM	3.07	19	.42	2.19	3.94	N	3/2003	Incumbent
13-1051.00	1.C.1.b	Persistence	IM	3.33	19	.31	2.66	3.99	N	3/2003	Incumbent
13-1051.00	1.C.1.c	Initiative	IM	3.4	19	.32	2.72	4.08	N	3/2003	Incumbent
13-1051.00	1.C.2.b	Leadership	IM	3.43	19	.36	2.68	4.18	N	3/2003	Incumbent
13-1051.00	1.C.3.a	Cooperation	IM	3.97	19	.17	3.62	4.33	N	3/2003	Incumbent
13-1051.00	1.C.3.b	Concern for Others	IM	3.89	19	.17	3.53	4.25	N	3/2003	Incumbent
13-1051.00	1.C.3.c	Social Orientation	IM	3.07	19	.35	2.34	3.8	N	3/2003	Incumbent
13-1051.00	1.C.4.a	Self Control	IM	3.72	19	.36	2.96	4.49	N	3/2003	Incumbent
13-1051.00	1.C.4.b	Stress Tolerance	IM	3.6	19	.36	2.84	4.36	N	3/2003	Incumbent
13-1051.00	1.C.4.c	Adaptability/Flexibility	IM	3.59	19	.34	2.88	4.3	N	3/2003	Incumbent
13-1051.00	1.C.5.a	Dependability	IM	4.08	19	.23	3.6	4.57	N	3/2003	Incumbent
13-1051.00	1.C.5.b	Attention to Detail	IM	4.22	19	.15	3.91	4.54	N	3/2003	Incumbent
13-1051.00	1.C.5.c	Integrity	IM	4.05	19	.17	3.68	4.42	N	3/2003	Incumbent
13-1051.00	1.C.6	Independence	IM	3.8	19	.22	3.33	4.27	N	3/2003	Incumbent
13-1051.00	1.C.7.a	Innovation	IM	3.43	19	.38	2.64	4.22	N	3/2003	Incumbent
13-1051.00	1.C.7.b	Analytical Thinking	IM	3.63	19	.34	2.91	4.35	N	3/2003	Incumbent
13-1071.01	1.C.1.a	Achievement/Effort	IM	3.95	19	.36	3.19	4.7	N	7/2004	Incumbent
13-1071.01	1.C.1.b	Persistence	IM	3.73	19	.26	3.17	4.28	N	7/2004	Incumbent
13-1071.01	1.C.1.c	Initiative	IM	4	19	.22	3.54	4.45	N	7/2004	Incumbent
13-1071.01	1.C.2.b	Leadership	IM	3.39	19	.3	2.76	4.03	N	7/2004	Incumbent
13-1071.01	1.C.3.a	Cooperation	IM	3.97	19	.35	3.22	4.71	N	7/2004	Incumbent
13-1071.01	1.C.3.b	Concern for Others	IM	3.97	19	.42	3.1	4.84	N	7/2004	Incumbent
13-1071.01	1.C.3.c	Social Orientation	IM	3.57	19	.18	3.18	3.95	N	7/2004	Incumbent
13-1071.01	1.C.4.a	Self Control	IM	4.53	19	.2	4.12	4.95	N	7/2004	Incumbent
13-1071.01	1.C.4.b	Stress Tolerance	IM	4.53	19	.2	4.11	4.95	N	7/2004	Incumbent
13-1071.01	1.C.4.c	Adaptability/Flexibility	IM	3.34	19	.63	2.01	4.67	N	7/2004	Incumbent
13-1071.01	1.C.5.a	Dependability	IM	4.63	19	.2	4.21	5	N	7/2004	Incumbent
13-1071.01	1.C.5.b	Attention to Detail	IM	4.79	19	.15	4.48	5	N	7/2004	Incumbent
13-1071.01	1.C.5.c	Integrity	IM	4.18	19	.29	3.57	4.78	N	7/2004	Incumbent
13-1071.01	1.C.6	Independence	IM	3.07	19	.4	2.22	3.92	N	7/2004	Incumbent
13-1071.01	1.C.7.a	Innovation	IM	3.03	19	.46	2.06	3.99	N	7/2004	Incumbent
13-1071.01	1.C.7.b	Analytical Thinking	IM	2.98	19	.5	1.93	4.02	N	7/2004	Incumbent
13-1071.02	1.C.1.a	Achievement/Effort	IM	3.75	21	.16	3.41	4.09	N	7/2004	Incumbent
13-1071.02	1.C.1.b	Persistence	IM	3.78	21	.32	3.11	4.44	N	7/2004	Incumbent
13-1071.02	1.C.1.c	Initiative	IM	4.1	21	.19	3.7	4.5	N	7/2004	Incumbent
13-1071.02	1.C.2.b	Leadership	IM	3.94	21	.42	3.06	4.82	N	7/2004	Incumbent
13-1071.02	1.C.3.a	Cooperation	IM	4.52	21	.22	4.06	4.98	N	7/2004	Incumbent
13-1071.02	1.C.3.b	Concern for Others	IM	4.39	21	.29	3.78	5	N	7/2004	Incumbent
13-1071.02	1.C.3.c	Social Orientation	IM	3.82	21	.62	2.53	5	N	7/2004	Incumbent
13-1071.02	1.C.4.a	Self Control	IM	4.23	21	.22	3.76	4.7	N	7/2004	Incumbent
13-1071.02	1.C.4.b	Stress Tolerance	IM	4.18	21	.36	3.42	4.94	N	7/2004	Incumbent
13-1071.02	1.C.4.c	Adaptability/Flexibility	IM	4.45	21	.24	3.96	4.95	N	7/2004	Incumbent
13-1071.02	1.C.5.a	Dependability	IM	4.47	21	.22	4.01	4.92	N	7/2004	Incumbent
13-1071.02	1.C.5.b	Attention to Detail	IM	4.59	21	.22	4.13	5	N	7/2004	Incumbent
13-1071.02	1.C.5.c	Integrity	IM	4.84	21	.13	4.57	5	N	7/2004	Incumbent
13-1071.02	1.C.6	Independence	IM	4.24	21	.29	3.64	4.84	N	7/2004	Incumbent
13-1071.02	1.C.7.a	Innovation	IM	3.32	21	.31	2.67	3.97	N	7/2004	Incumbent
13-1071.02	1.C.7.b	Analytical Thinking	IM	3.55	21	.49	2.52	4.58	N	7/2004	Incumbent
13-1072.00	1.C.1.a	Achievement/Effort	IM	4.14	26	.16	3.81	4.47	N	12/2004	Incumbent
13-1072.00	1.C.1.b	Persistence	IM	3.96	26	.17	3.61	4.3	N	12/2004	Incumbent
13-1072.00	1.C.1.c	Initiative	IM	4.39	26	.2	3.98	4.8	N	12/2004	Incumbent
13-1072.00	1.C.2.b	Leadership	IM	4.03	26	.15	3.72	4.33	N	12/2004	Incumbent
13-1072.00	1.C.3.a	Cooperation	IM	4.52	26	.18	4.14	4.9	N	12/2004	Incumbent
13-1072.00	1.C.3.b	Concern for Others	IM	4.18	26	.24	3.7	4.67	N	12/2004	Incumbent
13-1072.00	1.C.3.c	Social Orientation	IM	3.67	26	.29	3.07	4.28	N	12/2004	Incumbent
13-1072.00	1.C.4.a	Self Control	IM	4.05	26	.28	3.49	4.62	N	12/2004	Incumbent
13-1072.00	1.C.4.b	Stress Tolerance	IM	4.17	26	.22	3.71	4.63	N	12/2004	Incumbent
13-1072.00	1.C.4.c	Adaptability/Flexibility	IM	4.23	26	.2	3.83	4.64	N	12/2004	Incumbent
13-1072.00	1.C.5.a	Dependability	IM	4.48	26	.18	4.1	4.86	N	12/2004	Incumbent
13-1072.00	1.C.5.b	Attention to Detail	IM	4.44	26	.13	4.17	4.71	N	12/2004	Incumbent
13-1072.00	1.C.5.c	Integrity	IM	4.75	26	.12	4.5	5	N	12/2004	Incumbent
13-1072.00	1.C.6	Independence	IM	4	26	.21	3.56	4.43	N	12/2004	Incumbent
13-1072.00	1.C.7.a	Innovation	IM	3.8	26	.15	3.48	4.11	N	12/2004	Incumbent
13-1072.00	1.C.7.b	Analytical Thinking	IM	4.13	26	.19	3.73	4.52	N	12/2004	Incumbent
13-1073.00	1.C.1.a	Achievement/Effort	IM	3.55	14	.27	2.96	4.14	N	3/2003	Incumbent
13-1073.00	1.C.1.b	Persistence	IM	3.75	14	.22	3.28	4.22	N	3/2003	Incumbent
13-1073.00	1.C.1.c	Initiative	IM	3.97	14	.32	3.27	4.67	N	3/2003	Incumbent
13-1073.00	1.C.2.b	Leadership	IM	4.12	13	.09	3.92	4.32	N	3/2003	Incumbent
13-1073.00	1.C.3.a	Cooperation	IM	4.86	14	.11	4.64	5	N	3/2003	Incumbent
13-1073.00	1.C.3.b	Concern for Others	IM	4.79	14	.18	4.4	5	N	3/2003	Incumbent
13-1073.00	1.C.3.c	Social Orientation	IM	4.45	14	.16	4.1	4.79	N	3/2003	Incumbent
13-1073.00	1.C.4.a	Self Control	IM	4.35	14	.21	3.89	4.82	N	3/2003	Incumbent
13-1073.00	1.C.4.b	Stress Tolerance	IM	4.64	14	.22	4.16	5	N	3/2003	Incumbent
13-1073.00	1.C.4.c	Adaptability/Flexibility	IM	4.22	14	.15	3.89	4.55	N	3/2003	Incumbent
13-1073.00	1.C.5.a	Dependability	IM	4.91	14	.08	4.75	5	N	3/2003	Incumbent
13-1073.00	1.C.5.b	Attention to Detail	IM	4.21	14	.15	3.88	4.55	N	3/2003	Incumbent
13-1073.00	1.C.5.c	Integrity	IM	4.92	14	.07	4.76	5	N	3/2003	Incumbent
13-1073.00	1.C.6	Independence	IM	3.86	14	.19	3.45	4.26	N	3/2003	Incumbent
13-1073.00	1.C.7.a	Innovation	IM	3.5	14	.27	2.92	4.09	N	3/2003	Incumbent
13-1073.00	1.C.7.b	Analytical Thinking	IM	3.79	14	.33	3.07	4.51	N	3/2003	Incumbent
13-1121.00	1.C.1.a	Achievement/Effort	IM	4.22	26	.35	3.5	4.95	N	7/2004	Incumbent
13-1121.00	1.C.1.b	Persistence	IM	4.16	26	.24	3.66	4.66	N	7/2004	Incumbent
13-1121.00	1.C.1.c	Initiative	IM	4.61	26	.14	4.32	4.9	N	7/2004	Incumbent
13-1121.00	1.C.2.b	Leadership	IM	4.43	26	.25	3.91	4.95	N	7/2004	Incumbent
13-1121.00	1.C.3.a	Cooperation	IM	4.91	26	.05	4.82	5	N	7/2004	Incumbent
13-1121.00	1.C.3.b	Concern for Others	IM	4.44	26	.15	4.14	4.74	N	7/2004	Incumbent
13-1121.00	1.C.3.c	Social Orientation	IM	4.42	26	.26	3.89	4.95	N	7/2004	Incumbent
13-1121.00	1.C.4.a	Self Control	IM	4.73	26	.13	4.47	5	N	7/2004	Incumbent
13-1121.00	1.C.4.b	Stress Tolerance	IM	4.47	26	.24	3.97	4.97	N	7/2004	Incumbent
13-1121.00	1.C.4.c	Adaptability/Flexibility	IM	4.73	26	.13	4.47	5	N	7/2004	Incumbent
13-1121.00	1.C.5.a	Dependability	IM	4.78	26	.13	4.52	5	N	7/2004	Incumbent
13-1121.00	1.C.5.b	Attention to Detail	IM	4.81	26	.13	4.55	5	N	7/2004	Incumbent
13-1121.00	1.C.5.c	Integrity	IM	4.64	26	.14	4.34	4.93	N	7/2004	Incumbent
13-1121.00	1.C.6	Independence	IM	4.32	26	.37	3.56	5	N	7/2004	Incumbent
13-1121.00	1.C.7.a	Innovation	IM	4.34	26	.26	3.81	4.88	N	7/2004	Incumbent
13-1121.00	1.C.7.b	Analytical Thinking	IM	3.82	26	.32	3.17	4.47	N	7/2004	Incumbent
13-2011.01	1.C.1.a	Achievement/Effort	IM	4.16	31	.27	3.61	4.7	N	3/2003	Incumbent
13-2011.01	1.C.1.b	Persistence	IM	3.92	31	.18	3.56	4.28	N	3/2003	Incumbent
13-2011.01	1.C.1.c	Initiative	IM	3.81	31	.47	2.85	4.77	N	3/2003	Incumbent
13-2011.01	1.C.2.b	Leadership	IM	3.75	31	.47	2.8	4.71	N	3/2003	Incumbent
13-2011.01	1.C.3.a	Cooperation	IM	4.21	31	.21	3.78	4.64	N	3/2003	Incumbent
13-2011.01	1.C.3.b	Concern for Others	IM	3.89	31	.22	3.44	4.35	N	3/2003	Incumbent
13-2011.01	1.C.3.c	Social Orientation	IM	3.22	31	.33	2.54	3.9	N	3/2003	Incumbent
13-2011.01	1.C.4.a	Self Control	IM	3.96	31	.32	3.3	4.62	N	3/2003	Incumbent
13-2011.01	1.C.4.b	Stress Tolerance	IM	4.26	31	.19	3.87	4.65	N	3/2003	Incumbent
13-2011.01	1.C.4.c	Adaptability/Flexibility	IM	4.13	31	.32	3.49	4.77	N	3/2003	Incumbent
13-2011.01	1.C.5.a	Dependability	IM	4.86	31	.1	4.66	5	N	3/2003	Incumbent
13-2011.01	1.C.5.b	Attention to Detail	IM	4.87	31	.09	4.68	5	N	3/2003	Incumbent
13-2011.01	1.C.5.c	Integrity	IM	4.8	31	.11	4.58	5	N	3/2003	Incumbent
13-2011.01	1.C.6	Independence	IM	4.05	31	.08	3.9	4.21	N	3/2003	Incumbent
13-2011.01	1.C.7.a	Innovation	IM	3.48	31	.36	2.74	4.21	N	3/2003	Incumbent
13-2011.01	1.C.7.b	Analytical Thinking	IM	4.57	31	.18	4.2	4.94	N	3/2003	Incumbent
13-2011.02	1.C.1.a	Achievement/Effort	IM	4.2	22	.08	4.03	4.37	N	7/2004	Incumbent
13-2011.02	1.C.1.b	Persistence	IM	3.68	22	.24	3.19	4.17	N	7/2004	Incumbent
13-2011.02	1.C.1.c	Initiative	IM	4.23	22	.18	3.86	4.6	N	7/2004	Incumbent
13-2011.02	1.C.2.b	Leadership	IM	4.1	22	.22	3.65	4.55	N	7/2004	Incumbent
13-2011.02	1.C.3.a	Cooperation	IM	3.99	22	.24	3.49	4.5	N	7/2004	Incumbent
13-2011.02	1.C.3.b	Concern for Others	IM	3.15	22	.13	2.88	3.42	N	7/2004	Incumbent
13-2011.02	1.C.3.c	Social Orientation	IM	3.46	22	.19	3.07	3.85	N	7/2004	Incumbent
13-2011.02	1.C.4.a	Self Control	IM	3.89	22	.16	3.55	4.23	N	7/2004	Incumbent
13-2011.02	1.C.4.b	Stress Tolerance	IM	4.05	22	.24	3.55	4.55	N	7/2004	Incumbent
13-2011.02	1.C.4.c	Adaptability/Flexibility	IM	3.92	22	.12	3.67	4.18	N	7/2004	Incumbent
13-2011.02	1.C.5.a	Dependability	IM	4.16	22	.19	3.77	4.56	N	7/2004	Incumbent
13-2011.02	1.C.5.b	Attention to Detail	IM	4.31	22	.21	3.87	4.75	N	7/2004	Incumbent
13-2011.02	1.C.5.c	Integrity	IM	4.55	22	.14	4.24	4.85	N	7/2004	Incumbent
13-2011.02	1.C.6	Independence	IM	4.06	22	.16	3.74	4.39	N	7/2004	Incumbent
13-2011.02	1.C.7.a	Innovation	IM	3.46	22	.22	3.01	3.91	N	7/2004	Incumbent
