O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
11-3011.00	3.A.3	On-the-Job Training	OJ	7	9.09	31	8.1	1.34	42.51	N	3/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	8	.84	31	.9	.09	7.11	N	3/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	9	0	31	0	n/a	n/a	N	3/2003	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	1	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	2	15.74	27	11.89	2.87	54.13	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	3	15.96	27	14.84	1.92	64.87	Y	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	4	.08	27	.09	.01	.74	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	5	6.4	27	6.51	.73	38.95	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	6	61.79	27	19.33	23.11	89.69	Y	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	7	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	8	.03	27	.03	0	.24	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	9	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	10	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	11	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	12	0	27	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	1	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	2	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	3	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	4	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	5	5.97	28	6.15	.67	37.55	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	6	.09	28	.09	.01	.7	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	7	21.37	28	14.95	4.19	62.79	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	8	37.4	28	19.27	9.94	76.38	Y	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	9	1.36	28	1.44	.15	11.13	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	10	1.3	28	1.39	.14	10.94	N	7/2004	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	11	32.51	28	23.67	5	81.5	Y	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	1	15.19	28	14.14	1.85	63.02	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	2	2.92	28	3.02	.34	21.14	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	3	45.45	28	20.58	13.17	82.06	Y	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	4	22.07	28	13.8	5.18	59.49	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	5	3.01	28	3.04	.36	20.85	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	6	.02	28	.02	0	.15	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	7	4.59	28	3.89	.77	22.95	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	8	6.75	28	5.2	1.31	28.29	N	7/2004	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	9	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	1	2.85	28	3.02	.31	21.53	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	2	8.32	28	5.78	1.88	30.05	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	3	2.84	28	3.02	.31	21.56	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	4	36.31	28	19.07	9.51	75.58	Y	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	5	5.55	28	4.99	.83	29.32	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	6	.03	28	.02	.01	.15	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	7	6.2	28	4.49	1.34	24.37	N	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	8	37.89	28	21.88	8.3	80.43	Y	7/2004	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	9	0	28	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	1	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	2	19.68	24	11.75	5	53.26	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	3	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	4	12.26	24	11.67	1.46	56.88	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	5	8.23	24	8.18	.95	45.71	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	6	49.94	24	19.5	16.58	83.35	Y	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	7	.01	24	.02	0	.13	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	8	.02	24	.02	0	.17	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	10	9.87	24	8.59	1.46	44.65	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	11	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	12	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	1	13.63	24	9.1	3.09	43.85	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	2	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	3	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	4	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	5	26.11	24	20.72	3.69	76.52	Y	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	6	20.48	24	13.87	4.24	60	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	7	10.27	24	8.57	1.64	43.95	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	8	9.31	24	5.67	2.49	29.16	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	9	10.32	24	9.63	1.32	49.76	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	10	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.1	Related Work Experience	RW	11	9.88	24	9.64	1.15	50.75	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	1	23.51	24	12.2	7.02	55.58	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	2	37	24	20.11	8.98	77.77	Y	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	3	13.31	24	11.74	1.84	55.76	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	4	21.61	24	11.87	6.07	54.03	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	5	.88	24	.67	.18	4.17	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	6	3.68	24	3.82	.41	26.22	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	7	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	8	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	1	.01	24	.02	0	.13	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	2	16.09	24	10.2	3.86	47.8	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	3	10.91	24	8.57	1.94	43.16	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	4	29.55	24	13.94	9.5	62.62	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	5	30.22	24	20.27	5.6	75.99	Y	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	6	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	7	12.26	24	11.67	1.46	56.88	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	8	.97	24	1.02	.11	8.13	N	7/2004	Incumbent
11-3040.00	3.A.3	On-the-Job Training	OJ	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	1	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	2	.25	27	.26	.03	2.11	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	3	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	4	7.07	27	6.65	.94	37.84	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	5	44.36	27	15.26	18.28	73.97	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	6	29.18	27	11.84	11.27	57.23	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	7	.17	27	.17	.02	1.41	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	8	5.21	27	5.03	.67	30.86	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	9	13.76	27	12.41	1.82	57.79	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	10	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	11	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	2.D.1	Required Level of Education	RL	12	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	1	3.03	26	3.09	.36	21.35	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	2	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	3	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	4	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	5	.13	26	.12	.02	.89	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	6	5.44	26	5.27	.69	32.16	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	7	34.43	26	14.54	12.23	66.43	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	8	19.45	26	13.03	4.17	57.25	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	9	15.41	26	12.71	2.39	57.58	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	10	14.98	26	9.84	3.46	46.4	N	12/2004	Incumbent
11-3041.00	3.A.1	Related Work Experience	RW	11	7.12	26	6.79	.92	38.82	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	1	22.54	26	11.33	7.1	52.54	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	2	14.98	26	8.63	4.18	41.56	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	3	9.48	26	6.95	1.94	35.72	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	4	18.76	26	12.51	4.08	55.59	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	5	29.01	26	15.31	8.12	65.38	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	6	5.24	26	4.73	.77	28.27	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	7	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	8	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.2	On-Site or In-Plant Training	PT	9	0	26	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	1	7.96	27	7.19	1.13	39.44	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	2	24.67	27	11.26	8.61	53.23	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	3	7.07	27	6.3	1.05	35.33	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	4	5.71	27	5.18	.83	30.4	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	5	35.53	27	15.48	12.08	68.84	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	6	14.25	27	12.38	2.03	57.15	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	7	4.81	27	4.7	.61	29.41	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	8	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3041.00	3.A.3	On-the-Job Training	OJ	9	0	27	0	n/a	n/a	N	12/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	1	7.17	18	6.77	.9	39.76	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	2	43.48	18	22.39	10.11	84.03	Y	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	3	7.18	18	6.77	.9	39.75	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	4	21.21	18	13.24	4.82	58.88	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	5	3.95	18	3.49	.59	22.26	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	6	.01	18	.01	0	.08	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	7	.04	18	.05	0	.43	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	8	16.96	18	11.61	3.46	53.76	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	9	0	18	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	10	0	18	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	11	0	18	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	2.D.1	Required Level of Education	RL	12	0	18	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	1	7.02	20	6.62	.89	38.71	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	2	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	3	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	4	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	5	7.02	20	6.62	.89	38.71	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	6	11.56	20	9.08	2	45.59	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	7	35.37	20	23.25	6.11	82.15	Y	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	8	13.4	20	9.4	2.76	45.74	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	9	7.14	20	7.24	.78	43.01	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	10	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.1	Related Work Experience	RW	11	18.48	20	12.82	3.68	57.38	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	1	6.26	20	4.29	1.42	23.59	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	2	57.28	20	19.27	20.51	87.45	Y	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	3	7.09	20	6.63	.92	38.51	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	4	3.18	20	3.26	.36	23.16	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	5	16.92	20	11.05	3.78	51.35	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	6	.04	20	.05	0	.41	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	7	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	8	0	20	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.2	On-Site or In-Plant Training	PT	9	9.22	20	9.18	1.01	50.23	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	1	2.08	19	2.15	.23	16.28	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	2	41.73	19	22.22	9.5	83	Y	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	3	10.64	19	7.34	2.3	37.6	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	4	11.56	19	9.07	1.98	45.76	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	5	14.88	19	9.69	3.39	46.57	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	6	.68	19	.73	.07	6.17	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	7	9.22	19	9.18	1	50.45	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	8	0	19	0	n/a	n/a	N	7/2004	Incumbent
11-3042.00	3.A.3	On-the-Job Training	OJ	9	9.22	19	9.18	1	50.45	N	7/2004	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	1	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	2	20.56	22	12.99	4.72	57.5	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	3	26	22	11.95	8.81	56.11	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	4	12.63	22	8.12	3.04	40.03	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	5	16.21	22	8.94	4.69	43.18	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	6	18.47	22	10.37	5.13	48.69	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	7	4.84	22	3.89	.87	22.75	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	8	1.29	22	1.33	.15	10.2	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	9	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	10	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	11	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	2.D.1	Required Level of Education	RL	12	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	1	1.56	22	1.59	.18	12.06	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	2	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	3	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	4	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	5	7.93	22	7.64	.97	43.15	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	6	.48	22	.5	.06	4.04	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	7	42.49	22	13.14	19.45	69.32	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	8	18.77	22	9.61	5.86	46.17	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	9	28.77	22	14.05	8.85	62.69	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	10	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.1	Related Work Experience	RW	11	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	1	2.63	22	2.66	.31	18.98	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	2	7.72	22	4.41	2.26	23.24	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	3	2.53	22	2.43	.33	16.79	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	4	15.71	22	8.48	4.69	41.39	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	5	4.9	22	4.86	.59	31.02	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	6	23.04	22	11.52	7.19	53.63	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	7	35.38	22	14.45	12.83	67.07	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	8	8.09	22	7.75	1	43.45	N	3/2003	Incumbent
11-3051.00	3.A.2	On-Site or In-Plant Training	PT	9	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	1	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	2	2.01	22	2.05	.24	15.13	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	3	6.45	22	3.81	1.82	20.41	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	4	12.05	22	7.12	3.28	35.64	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	5	31.02	22	11.75	12.56	58.48	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	6	11.8	22	8.12	2.58	40.38	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	7	28.57	22	14.36	8.48	63.34	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	8	0	22	0	n/a	n/a	N	3/2003	Incumbent
11-3051.00	3.A.3	On-the-Job Training	OJ	9	8.09	22	7.75	1	43.45	N	3/2003	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	1	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	2	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	3	4.44	24	4.6	.49	30.43	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	4	2.21	24	2.08	.31	14.14	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	5	46.2	24	20.86	13.14	82.97	Y	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	6	44.57	24	18.34	14.75	78.88	Y	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	7	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	8	2.58	24	2.09	.47	12.88	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	10	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	11	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	2.D.1	Required Level of Education	RL	12	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	1	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	2	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	3	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	4	9.32	24	9.18	1.08	49.31	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	5	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	6	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	7	11	24	6.81	2.85	34.27	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	8	75.57	24	12.67	42.78	92.75	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	10	.18	24	.19	.02	1.66	N	7/2004	Incumbent
11-3061.00	3.A.1	Related Work Experience	RW	11	3.93	24	3.16	.72	18.79	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	1	.66	24	.71	.07	5.84	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	2	14.63	24	8.43	4.07	40.9	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	3	20.54	24	10.63	6.29	49.86	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	4	9.32	24	9.18	1.08	49.31	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	5	7.73	24	5.98	1.46	32.18	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	6	36.49	24	23.27	6.71	82.11	Y	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	7	.04	24	.05	0	.41	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	8	10.58	24	9.35	1.51	47.74	N	7/2004	Incumbent
11-3061.00	3.A.2	On-Site or In-Plant Training	PT	9	0	24	0	n/a	n/a	N	7/2004	Incumbent
11-3061.00	3.A.3	On-the-Job Training	OJ	1	2.57	24	2.7	.28	19.75	N	7/2004	Incumbent
11-3061.00	3.A.3	On-the-Job Training	OJ	2	12.42	24	7.54	3.27	37.32	N	7/2004	Incumbent
11-3061.00	3.A.3	On-the-Job Training	OJ	3	23.81	24	11.95	7.4	54.99	N	7/2004	Incumbent
11-3061.00	3.A.3	On-the-Job Training	OJ	4	9.32	24	9.18	1.08	49.31	N	7/2004	Incumbent
11-3061.00	3.A.3	On-the-Job Training	OJ	5	39.91	24	22.38	8.79	82.07	Y	7/2004	Incumbent
