O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	4	54.50	26	25.97	12.17	91.20	Y	12/2004	Incumbent
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	5	13.40	26	13.66	1.35	63.62	Y	12/2004	Incumbent
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	6	0.96	26	1.09	0.09	9.24	N	12/2004	Incumbent
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	26	0.00	n/a	n/a	N	12/2004	Incumbent
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	26	0.00	n/a	n/a	N	12/2004	Incumbent
11-2031.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	26	0.00	n/a	n/a	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	1	5.56	26	4.18	1.13	23.27	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	2	27.11	26	19.17	4.80	73.27	Y	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	3	3.55	26	3.08	0.57	19.04	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	4	52.23	26	26.86	10.64	90.94	Y	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	5	10.56	26	9.95	1.33	50.84	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	6	0.96	26	1.09	0.09	9.24	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	7	0.03	26	0.04	0.00	0.34	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	8	0.00	26	0.00	n/a	n/a	N	12/2004	Incumbent
11-2031.00	3.A.3	On-the-Job Training	OJ	9	0.00	26	0.00	n/a	n/a	N	12/2004	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	1	1.44	30	1.53	0.16	11.69	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	2	22.90	30	12.26	6.69	55.15	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	3	36.56	30	22.14	7.56	80.23	Y	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	4	3.37	30	2.55	0.69	14.77	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	5	10.06	30	8.12	1.76	41.20	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	6	16.57	30	9.19	4.85	43.62	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	7	9.10	30	8.10	1.33	42.60	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	8	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	9	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	10	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	11	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	2.D.1	Required Level of Education	RL	12	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	1	0.48	30	0.51	0.06	4.08	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	2	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	3	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	4	31.97	30	23.00	5.13	80.34	Y	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	5	13.83	30	10.31	2.66	48.50	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	6	8.59	30	5.31	2.30	27.25	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	7	6.36	30	3.90	1.75	20.56	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	8	35.53	30	17.61	10.26	72.65	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	9	0.46	30	0.49	0.05	4.01	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	10	0.84	30	0.90	0.09	7.14	N	03/2003	Incumbent
11-3011.00	3.A.1	Related Work Experience	RW	11	1.94	30	2.02	0.23	14.76	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	1	22.86	30	10.76	7.84	50.78	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	2	20.34	30	11.52	5.63	52.21	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	3	41.49	30	21.22	10.61	80.91	Y	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	4	2.08	30	2.04	0.27	14.13	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	5	10.46	30	8.12	1.95	40.77	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	6	0.48	30	0.51	0.06	4.08	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	7	2.28	30	1.86	0.42	11.43	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	30	0.00	n/a	n/a	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	1	4.72	31	3.08	1.21	16.70	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	2	14.86	31	7.58	4.88	37.25	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	3	48.41	31	20.06	15.40	82.87	Y	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	4	18.49	31	10.27	5.34	47.69	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	5	3.20	31	2.40	0.67	13.90	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	6	0.39	31	0.42	0.04	3.43	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	7	9.09	31	8.10	1.34	42.51	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	8	0.84	31	0.90	0.09	7.11	N	03/2003	Incumbent
11-3011.00	3.A.3	On-the-Job Training	OJ	9	0.00	31	0.00	n/a	n/a	N	03/2003	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	1	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	2	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	3	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	4	2.50	32	1.86	0.54	10.82	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	5	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	6	61.64	32	21.78	19.71	91.32	Y	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	7	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	8	35.87	32	22.21	7.24	80.03	Y	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	9	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	10	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	11	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	2.D.1	Required Level of Education	RL	12	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	1	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	2	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	3	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	4	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	5	1.59	32	1.69	0.18	12.79	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	6	1.11	32	0.92	0.21	5.80	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	7	48.21	32	20.75	14.60	83.52	Y	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	8	18.31	32	9.56	5.73	45.22	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	9	6.01	32	3.86	1.56	20.49	N	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	10	23.03	32	18.46	3.45	71.45	Y	06/2008	Incumbent
11-3021.00	3.A.1	Related Work Experience	RW	11	1.74	32	1.44	0.32	8.99	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	1	4.72	31	2.98	1.26	16.11	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	2	29.76	31	18.79	6.33	72.64	Y	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	3	33.80	31	22.95	5.91	80.58	Y	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	4	13.17	31	10.71	2.19	50.66	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	5	7.21	31	4.37	2.01	22.80	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	6	2.55	31	1.89	0.55	11.02	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	7	8.79	31	7.31	1.47	38.28	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	1	3.36	32	2.28	0.82	12.71	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	2	4.71	32	3.00	1.25	16.19	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	3	23.66	32	18.40	3.74	71.21	Y	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	4	5.76	32	3.78	1.46	20.18	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	5	47.25	32	20.70	14.13	82.97	Y	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	6	12.04	32	7.95	2.88	38.74	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	7	3.22	32	2.34	0.72	13.31	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	8	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3021.00	3.A.3	On-the-Job Training	OJ	9	0.00	32	0.00	n/a	n/a	N	06/2008	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	1	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	2	0.04	40	0.04	0.00	0.35	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	3	0.32	40	0.36	0.03	3.01	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	4	6.77	40	5.68	1.17	30.93	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	5	3.12	40	3.01	0.43	19.49	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	6	28.60	40	16.53	7.23	67.31	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	7	0.90	40	0.81	0.14	5.37	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	8	55.18	40	23.67	15.08	89.51	Y	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	9	4.91	40	5.25	0.53	33.38	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	10	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	11	0.16	40	0.18	0.02	1.55	N	06/2006	Incumbent
11-3031.01	2.D.1	Required Level of Education	RL	12	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	1	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	2	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	3	0.04	40	0.04	0.00	0.35	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	4	0.04	40	0.04	0.00	0.35	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	5	1.34	40	1.49	0.14	11.68	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	6	3.33	40	3.07	0.50	19.14	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	7	8.21	40	6.59	1.50	34.38	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	8	15.83	40	9.94	3.99	45.97	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	9	6.60	40	5.78	1.05	31.99	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	10	10.44	40	8.74	1.73	43.58	N	06/2006	Incumbent
11-3031.01	3.A.1	Related Work Experience	RW	11	54.19	40	24.01	14.33	89.32	Y	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	1	62.80	40	19.68	23.50	90.27	Y	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	2	8.96	40	6.91	1.74	35.30	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	3	8.88	40	6.26	2.00	31.79	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	4	4.94	40	5.31	0.53	33.87	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	5	2.01	40	1.48	0.45	8.53	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	6	4.14	40	4.42	0.45	29.10	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	7	4.85	40	5.23	0.51	33.56	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	8	3.41	40	3.72	0.36	25.73	N	06/2006	Incumbent
11-3031.01	3.A.2	On-Site or In-Plant Training	PT	9	0.00	40	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	1	49.56	40	26.08	10.64	89.02	Y	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	2	4.85	40	3.77	0.97	20.98	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	3	25.01	40	15.05	6.17	62.84	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	4	6.06	40	5.60	0.87	32.09	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	5	1.52	40	1.24	0.29	7.62	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	6	4.16	40	4.42	0.46	29.03	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	7	5.20	40	5.32	0.62	32.69	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	8	0.24	40	0.27	0.02	2.28	N	06/2006	Incumbent
11-3031.01	3.A.3	On-the-Job Training	OJ	9	3.41	40	3.72	0.36	25.73	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	1	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	2	0.93	16	1.01	0.09	8.86	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	3	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	4	28.34	16	23.03	3.41	81.60	Y	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	5	29.05	16	24.10	3.28	83.19	Y	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	6	37.07	16	24.75	5.78	84.97	Y	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	7	4.61	16	4.99	0.43	35.19	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	8	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	9	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	10	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	11	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	2.D.1	Required Level of Education	RL	12	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	1	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	2	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	3	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	4	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	5	0.91	16	1.00	0.08	9.01	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	6	28.26	16	23.04	3.38	81.61	Y	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	7	1.10	16	0.97	0.16	6.97	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	8	56.57	16	23.42	14.58	90.86	Y	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	9	4.27	16	4.43	0.44	31.04	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	10	8.88	16	6.45	1.75	34.76	N	06/2006	Incumbent
11-3031.02	3.A.1	Related Work Experience	RW	11	0.01	16	0.01	0.00	0.13	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	1	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	2	4.44	16	4.46	0.49	30.42	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	3	0.18	16	0.16	0.03	1.18	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	4	28.26	16	23.04	3.38	81.61	Y	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	5	62.83	16	23.39	16.67	93.46	Y	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	6	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	7	0.01	16	0.01	0.00	0.14	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	8	4.27	16	4.43	0.44	31.04	N	06/2006	Incumbent
11-3031.02	3.A.2	On-Site or In-Plant Training	PT	9	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	1	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	2	4.35	16	4.45	0.46	30.73	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	3	0.12	16	0.10	0.02	0.65	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	4	56.67	16	25.00	12.99	91.97	Y	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	5	1.70	16	0.82	0.60	4.70	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	6	28.26	16	24.10	3.03	83.23	Y	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	7	4.63	16	4.99	0.43	35.14	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	8	4.27	16	4.43	0.44	31.04	N	06/2006	Incumbent
11-3031.02	3.A.3	On-the-Job Training	OJ	9	0.00	16	0.00	n/a	n/a	N	06/2006	Incumbent
11-3040.00	2.D.1	Required Level of Education	RL	1	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	2	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	3	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	4	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	5	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	6	68.18	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	7	9.09	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	8	18.18	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	9	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	10	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	11	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	2.D.1	Required Level of Education	RL	12	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	1	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	2	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	3	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	4	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	5	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	6	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	7	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	8	59.09	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	9	31.82	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	10	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.1	Related Work Experience	RW	11	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	1	31.82	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	2	22.73	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	3	22.73	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	4	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	5	9.09	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	7	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	8	4.55	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	1	27.27	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	2	31.82	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	3	13.64	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	4	9.09	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	5	18.18	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	6	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	7	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	8	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3040.00	3.A.3	On-the-Job Training	OJ	9	0.00	22	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	1	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	2	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	3	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	4	4.76	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	5	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	6	71.43	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	7	19.05	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	8	4.76	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	9	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	10	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	11	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	2.D.1	Required Level of Education	RL	12	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
11-3041.00	3.A.1	Related Work Experience	RW	1	0.00	21	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
